filename;divider;enhancer;lowbandCompressor;lowbandImpulseNumber;lowbandSeparateExcitation;highbandCompressor;highbandImpulseNumber;highbandSeparateExcitation;PEAQ;PESQ
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;SepExc;DummyCompressor;;;-3.514841183252814;2.020
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;4;SepExc;-2.7147982972686866;2.746
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;8;SepExc;-2.663810277223365;2.757
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;16;SepExc;-2.643941442926324;2.765
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;32;SepExc;-2.637788574215244;2.769
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;4;;-2.6524473001373243;2.749
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;8;;-2.6477006032295884;2.758
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;16;;-2.6393529823466944;2.764
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;32;;-2.6285980747993705;2.767
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;DummyCompressor;;;-2.633024975005535;2.770
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;4;SepExc;-1.834553624953358;3.743
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;8;SepExc;-1.6688049478251625;3.756
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;16;SepExc;-1.5443456470138037;3.761
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;32;SepExc;-1.4308069424152032;3.764
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;4;;-1.7659527172724032;3.747
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;8;;-1.6568475674226213;3.757
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;16;;-1.585066761620649;3.762
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;32;;-1.5554679163148006;3.763
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;DummyCompressor;;;-1.3827420025767618;3.765
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;4;SepExc;-1.3337600602766373;4.326
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;8;SepExc;-1.0932210576635728;4.344
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;16;SepExc;-0.935560406138999;4.350
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;32;SepExc;-0.7160750658771922;4.351
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;4;;-1.2336138209927072;4.332
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;8;;-1.0942997940575139;4.345
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;16;;-1.000738659278806;4.346
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;32;;-0.9259069152680963;4.349
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;DummyCompressor;;;-0.6233208750219936;4.351
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;4;SepExc;-3.2838361092748634;1.841
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;8;SepExc;-3.3720628408434754;1.848
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;16;SepExc;-3.472183110656088;1.854
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;32;SepExc;-3.5699637206654344;1.857
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;4;;-3.2601077368641302;1.842
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;8;;-3.3144669390394803;1.848
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;16;;-3.394657002041424;1.853
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;32;;-3.4497628288853965;1.854
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;DummyCompressor;;;-3.594212492443771;1.858
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;4;SepExc;-2.87819777615441;2.508
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;8;SepExc;-2.8834336621054546;2.518
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;16;SepExc;-2.8920912206302907;2.525
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;32;SepExc;-2.9357171569584914;2.530
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;4;;-2.8283177823766352;2.511
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;8;;-2.837890695730493;2.518
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;16;;-2.840349220477452;2.524
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;32;;-2.86107596968384;2.528
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;DummyCompressor;;;-2.9448286929709235;2.531
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;4;SepExc;-2.1615285363223857;3.387
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;8;SepExc;-2.0671830149835713;3.401
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;16;SepExc;-1.953857964919905;3.408
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;32;SepExc;-1.9017621606022792;3.411
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;4;;-2.1013728572088244;3.392
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;8;;-2.0250244523837697;3.400
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;16;;-1.982522606421187;3.407
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;32;;-1.9474360817879028;3.410
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;DummyCompressor;;;-1.8759717304847512;3.412
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;4;SepExc;-1.7679955989340725;3.790
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;8;SepExc;-1.6254430046687949;3.801
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;16;SepExc;-1.5103209806475415;3.807
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;32;SepExc;-1.395607831138999;3.809
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;4;;-1.690843719352407;3.790
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;8;;-1.5982046775324719;3.801
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;16;;-1.535228500927614;3.806
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;32;;-1.492438198288729;3.807
probka_rock.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;DummyCompressor;;;-1.3669507747819325;3.809
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;4;SepExc;-1.259085627944064;4.398
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;8;SepExc;-0.9806468960688526;4.424
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;16;SepExc;-0.7528531319999918;4.435
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;32;SepExc;-0.4022777714648589;4.437
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;4;;-1.1438140026850303;4.407
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;8;;-0.9904193800858536;4.425
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;16;;-0.8567269553377104;4.428
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;32;;-0.7434677067860855;4.433
probka_rock.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;DummyCompressor;;;-0.2225591147616246;4.589
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;4;SepExc;-3.104378849477635;1.983
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;8;SepExc;-3.1934497078971425;1.989
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;16;SepExc;-3.313359750301352;1.996
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;32;SepExc;-3.457211298547913;2.000
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;4;;-3.0831122999089505;1.983
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;8;;-3.147165750350706;1.989
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;16;;-3.2478786383598833;1.996
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;32;;-3.329184235617857;1.998
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;DummyCompressor;;;-3.501858782321931;2.002
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;4;SepExc;-2.578437662564517;2.753
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;8;SepExc;-2.5336934738246946;2.760
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;16;SepExc;-2.5269008220111484;2.767
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;32;SepExc;-2.573735729952424;2.772
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;4;;-2.5108979872138937;2.753
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;8;;-2.5077912357442314;2.760
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;16;;-2.512294318357662;2.767
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;32;;-2.539787407756437;2.769
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;DummyCompressor;;;-2.610264032279029;2.773
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;4;SepExc;-1.6596170950562938;3.789
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;8;SepExc;-1.5175994246203968;3.795
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;16;SepExc;-1.4671193177416484;3.801
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;32;SepExc;-1.4074384258584525;3.804
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;4;;-1.556985538019898;3.786
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;8;;-1.5027813271692354;3.794
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;16;;-1.4875859705943921;3.800
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;32;;-1.4629120741880373;3.802
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;DummyCompressor;;;-1.3962772660851286;3.805
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;4;SepExc;-1.0893079698657315;3.704
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;8;SepExc;-0.9422855881249874;3.705
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;16;SepExc;-0.8474148989898089;3.707
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;32;SepExc;-0.6901058059828205;3.708
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;4;;-1.0230111701221065;3.701
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;8;;-0.9419645014111206;3.704
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;16;;-0.8854236311669084;3.712
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;32;;-0.8454096242586284;3.712
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;DummyCompressor;;;-0.6230498708925984;3.708
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;4;SepExc;-3.2022868329382446;1.863
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;8;SepExc;-3.281159961198142;1.870
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;16;SepExc;-3.398950869036562;1.875
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;32;SepExc;-3.53656969641625;1.879
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;4;;-3.1779974852706694;1.864
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;8;;-3.2495586176039692;1.869
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;16;;-3.3388268948557096;1.874
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;32;;-3.4166499768052496;1.876
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;DummyCompressor;;;-3.5827881329675555;1.880
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;4;SepExc;-2.7494347562297428;2.549
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;8;SepExc;-2.732809938664385;2.556
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;16;SepExc;-2.760191590382406;2.563
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;32;SepExc;-2.865115245063866;2.567
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;4;;-2.6882856459021625;2.549
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;8;;-2.7070309655814846;2.556
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;16;;-2.731832833194969;2.562
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;32;;-2.7810710799579246;2.565
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;DummyCompressor;;;-2.9188292765211434;2.568
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;4;SepExc;-1.9761328407467351;3.383
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;8;SepExc;-1.9016438691878683;3.389
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;16;SepExc;-1.8574029137066792;3.395
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;32;SepExc;-1.852677687239114;3.396
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;4;;-1.9078333422148206;3.380
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;8;;-1.8677171380378126;3.389
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;16;;-1.8444321629700542;3.393
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;32;;-1.8527901224597856;3.396
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;DummyCompressor;;;-1.8741233229447682;3.397
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;4;SepExc;-1.5238682277021436;3.810
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;8;SepExc;-1.4172507950726638;3.814
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;16;SepExc;-1.3552154777702299;3.818
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;32;SepExc;-1.3369344406525836;3.820
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;4;;-1.4394642105040876;3.807
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;8;;-1.3847558482733233;3.815
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;16;;-1.3670889735010663;3.818
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;32;;-1.373065408143229;3.818
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;DummyCompressor;;;-1.3412798117147626;3.820
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;4;SepExc;-1.0024972996212793;4.414
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;8;SepExc;-0.8397581763860225;4.428
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;16;SepExc;-0.6846080076058985;4.436
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;32;SepExc;-0.3692829714123027;4.437
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;4;;-0.9455389594127568;4.408
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;8;;-0.8421192451942932;4.427
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;16;;-0.7468213816792835;4.435
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;32;;-0.6588651390606519;4.434
probka_rock.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;DummyCompressor;;;-0.22885702357252224;4.588
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;4;SepExc;-3.097716684512879;1.990
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;8;SepExc;-3.169179687862665;1.995
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;16;SepExc;-3.294782324526481;2.003
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;32;SepExc;-3.4431641247757426;2.010
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;4;;-3.079373596267877;1.988
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;8;;-3.1426082543700745;1.995
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;16;;-3.228135041916376;2.001
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;32;;-3.3020525683233296;2.005
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;DummyCompressor;;;-3.4988223122807286;2.011
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;4;SepExc;-2.5775708641650015;2.781
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;8;SepExc;-2.5026354926456253;2.791
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;16;SepExc;-2.5094640148456113;2.800
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;32;SepExc;-2.551531540786764;2.804
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;4;;-2.545217703584065;2.785
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;8;;-2.4893687548740093;2.791
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;16;;-2.492093072649891;2.795
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;32;;-2.514788355521511;2.800
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;DummyCompressor;;;-2.596421261492963;2.805
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;16;SepExc;G7231Compressor;4;SepExc;-1.6686779927337065;3.801
probka_rock.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;16;SepExc;G7231Compressor;8;SepExc;-1.4879361947950525;3.811
